date,league,home_team,away_team,bet_on,model_prob,edge,decimal_odds,ev,stake,won,profit,bankroll
2025-01-24,LA_LIGA,Las Palmas,Osasuna,D,0.6606,0.3551,3.1,1.0479,4.013106059299863e+16,True,8.427522724529714e+16,8.868964391052698e+17
2025-01-24,SERIE_A,Torino,Cagliari,H,0.5403,0.1053,2.2,0.1887,3.4869972417461964e+16,True,4.184396690095436e+16,9.287404060062241e+17
2025-01-25,ENG_CHAMP,West Brom,Portsmouth,H,0.6742,0.0993,1.62,0.0923,3.455223285682171e+16,True,2.1422384371229464e+16,9.501627903774536e+17
2025-01-25,ENG_CHAMP,Coventry,Watford,H,0.6459,0.1039,1.73,0.1175,3.82192344193269e+16,True,2.790004112610863e+16,9.780628315035622e+17
2025-01-25,ENG_CHAMP,Sunderland,Plymouth,D,0.637,0.4807,6.0,2.8219,4.890314157517811e+16,True,2.4451570787589056e+17,1.222578539379453e+18
2025-01-25,LA_LIGA,Valladolid,Real Madrid,A,0.8888,0.1417,1.27,0.1287,6.112892696897265e+16,True,1.6504810281622616e+16,1.2390833496610755e+18
2025-01-25,ENG_CHAMP,Luton,Millwall,A,0.6107,0.3219,3.25,0.9849,6.195416748305378e+16,True,1.3939687683687099e+17,1.3784802264979464e+18
2025-01-25,SERIE_A,Empoli,Bologna,D,0.698,0.4138,3.3,1.3034,6.892401132489732e+16,True,1.585252260472638e+17,1.53700545254521e+18
2025-01-25,SERIE_A,Napoli,Juventus,H,0.6362,0.1936,2.15,0.3678,7.685027262726051e+16,True,8.837781352134958e+16,1.6253832660665597e+18
2025-01-25,SERIE_A,Como,Atalanta,A,0.6532,0.1415,1.85,0.2084,8.126916330332798e+16,True,6.907878880782879e+16,1.6944620548743885e+18
2025-01-25,ENG_CHAMP,Cardiff,Derby,H,0.7211,0.2968,2.2,0.5865,8.472310274371942e+16,True,1.0166772329246333e+17,1.7961297781668518e+18
2025-01-25,LIGUE_1,Paris SG,Reims,D,0.5162,0.37,6.5,2.355,8.98064889083426e+16,True,4.939356889958843e+17,2.290065467162736e+18
2025-01-25,EPL,Wolves,Arsenal,A,0.7318,0.078,1.45,0.0611,7.778943279016998e+16,True,3.500524475557649e+16,2.3250707119183124e+18
2025-01-25,EPL,Southampton,Newcastle,A,0.7708,0.0991,1.42,0.0945,1.1625353559591563e+17,True,4.882648495028456e+16,2.373897196868597e+18
2025-01-25,EPL,Bournemouth,Nott'm Forest,H,0.6463,0.1827,2.05,0.3249,1.1869485984342987e+17,True,1.2462960283560134e+17,2.4985267997041987e+18
2025-01-25,EPL,Man City,Chelsea,H,0.6599,0.1913,2.05,0.3528,1.2492633998520994e+17,True,1.3117265698447042e+17,2.629699456688669e+18
2025-01-25,ENG_CHAMP,Norwich,Swansea,H,0.7084,0.2677,2.15,0.523,1.3148497283443347e+17,True,1.512077187595985e+17,2.780907175448268e+18
2025-01-26,LIGUE_1,Lens,Angers,H,0.7806,0.1215,1.42,0.1084,1.3904535877241339e+17,True,5.839905068441362e+16,2.839306226132681e+18
2025-01-26,LIGUE_1,Le Havre,Brest,A,0.5589,0.1541,2.35,0.3134,1.4196531130663406e+17,True,1.91653170263956e+17,3.030959396396637e+18
2025-01-26,SERIE_A,Milan,Parma,H,0.9166,0.1864,1.3,0.1915,1.5154796981983187e+17,True,4.546439094594957e+16,3.076423787342587e+18
2025-01-26,SERIE_A,Lecce,Inter,A,0.939,0.2213,1.33,0.2488,1.5382118936712934e+17,True,5.0760992491152696e+16,3.12718477983374e+18
2025-01-26,LA_LIGA,Vallecano,Girona,H,0.6161,0.2716,2.75,0.6942,1.56359238991687e+17,True,2.7362866823545226e+17,3.400813448069192e+18
2025-01-26,LA_LIGA,Sociedad,Getafe,A,0.6297,0.4561,5.5,2.4634,1.7004067240345962e+17,True,7.651830258155683e+17,4.1659964738847606e+18
2025-01-26,LA_LIGA,Barcelona,Valencia,H,0.8704,0.092,1.22,0.0619,2.0829982369423805e+17,True,4.582596121273237e+16,4.211822435097493e+18
2025-01-26,EPL,Tottenham,Leicester,A,0.6994,0.5267,5.5,2.8465,2.1059112175487466e+17,True,9.47660047896936e+17,5.159482482994429e+18
2025-01-26,LIGUE_1,Nice,Marseille,H,0.5279,0.1881,2.8,0.478,2.5797412414972147e+17,True,4.643534234694986e+17,5.623835906463927e+18
2025-01-28,ENG_CHAMP,Portsmouth,Millwall,A,0.5306,0.2251,3.1,0.6449,2.8119179532319638e+17,True,5.905027701787124e+17,6.21433867664264e+18
2025-01-31,LIGUE_1,Montpellier,Lens,A,0.6613,0.1397,1.83,0.2101,3.1071693383213203e+17,True,2.578950550806696e+17,6.472233731723309e+18
2025-01-31,ENG_CHAMP,Blackburn,Preston,H,0.6149,0.184,2.2,0.3528,3.2361168658616544e+17,True,3.883340239033986e+17,6.860567755626708e+18
2025-01-31,SERIE_A,Parma,Lecce,A,0.6066,0.3332,3.5,1.1233,3.430283877813354e+17,True,8.575709694533386e+17,7.718138725080047e+18
2025-01-31,LA_LIGA,Leganes,Vallecano,A,0.7277,0.33,2.38,0.7318,3.8590693625400237e+17,True,5.325515720305232e+17,8.25069029711057e+18
2025-02-01,SERIE_A,Udinese,Venezia,H,0.6635,0.1493,1.83,0.2142,4.125345148555285e+17,True,3.424036473300887e+17,8.593093944440659e+18
2025-02-01,SERIE_A,Atalanta,Torino,D,0.5693,0.3596,4.5,1.5619,4.2965469722203296e+17,True,1.5037914402771154e+18,1.0096885384717775e+19
2025-02-01,EPL,Bournemouth,Liverpool,A,0.7784,0.2092,1.67,0.2999,5.048442692358888e+17,True,3.3824566038804544e+17,1.043513104510582e+19
2025-02-01,EPL,Nott'm Forest,Brighton,H,0.5339,0.1386,2.38,0.2706,5.116277628429138e+17,True,7.06046312723221e+17,1.114117735782904e+19
2025-02-01,ENG_CHAMP,Portsmouth,Burnley,D,0.5346,0.2585,3.4,0.8175,5.57058867891452e+17,True,1.336941282939485e+18,1.2478118640768524e+19
2025-02-01,ENG_CHAMP,Millwall,QPR,H,0.599,0.1713,2.2,0.3178,6.239059320384262e+17,True,7.486871184461116e+17,1.3226805759214635e+19
2025-02-01,ENG_CHAMP,Leeds,Cardiff,H,0.8305,0.1048,1.29,0.0714,6.613402879607318e+17,True,1.9178868350861222e+17,1.3418594442723248e+19
2025-02-01,ENG_CHAMP,Derby,Sheffield United,A,0.6165,0.18,2.15,0.3255,6.709297221361624e+17,True,7.715691804565868e+17,1.4190163623179835e+19
2025-02-01,ENG_CHAMP,Plymouth,West Brom,H,0.5222,0.3344,5.0,1.6108,7.095081811589919e+17,True,2.8380327246359675e+18,1.7028196347815803e+19
2025-02-01,LA_LIGA,Getafe,Sevilla,D,0.579,0.2539,2.9,0.679,8.514098173907901e+17,True,1.617678653042501e+18,1.8645875000858305e+19
2025-02-01,LA_LIGA,Villarreal,Valladolid,H,0.8567,0.0853,1.22,0.0452,9.322937500429153e+17,True,2.0510462500944134e+17,1.8850979625867747e+19
2025-02-01,LA_LIGA,Ath Madrid,Mallorca,H,0.7699,0.0979,1.4,0.0779,9.180637257278309e+17,True,3.672254902911323e+17,1.9218205116158878e+19
2025-02-01,LIGUE_1,Monaco,Auxerre,H,0.8134,0.0982,1.33,0.0818,9.60910255807944e+17,True,3.171003844166216e+17,1.95353055005755e+19
2025-02-01,LIGUE_1,Brest,Paris SG,A,0.7713,0.1127,1.44,0.1107,9.767652750287749e+17,True,4.297767210126609e+17,1.996508222158816e+19
2025-02-02,EPL,Brentford,Tottenham,A,0.738,0.439,3.2,1.3617,9.982541110794081e+17,True,2.196159044374698e+18,2.216124126596286e+19
2025-02-02,SERIE_A,Roma,Napoli,D,0.5243,0.2282,3.2,0.6778,1.1080620632981431e+18,True,2.437736539255915e+18,2.4598977805218775e+19
2025-02-02,SERIE_A,Juventus,Empoli,H,0.8142,0.1185,1.36,0.1073,1.2299488902609388e+18,True,4.4278160049393805e+17,2.504175940571271e+19
2025-02-02,LA_LIGA,Betis,Ath Bilbao,D,0.5664,0.2795,3.3,0.8693,1.2520879702856356e+18,True,2.8798023316569615e+18,2.7921561737369674e+19
2025-02-02,LA_LIGA,Barcelona,Alaves,H,0.8819,0.0834,1.2,0.0583,1.3960780868684838e+18,True,2.792156173736967e+17,2.820077735474337e+19
2025-02-02,EPL,Arsenal,Man City,H,0.6008,0.1117,1.95,0.1715,1.2725246626879521e+18,True,1.2088984295535544e+18,2.9409675784296923e+19
2025-02-02,SERIE_A,Fiorentina,Genoa,H,0.6256,0.05,1.65,0.0323,3.649143402474556e+17,True,2.371943211608461e+17,2.964687010545777e+19
2025-02-02,LIGUE_1,Rennes,Strasbourg,H,0.6788,0.2148,2.05,0.3916,1.4823435052728886e+18,True,1.5564606805365327e+18,3.12033307859943e+19
2025-02-02,LIGUE_1,Marseille,Lyon,H,0.5443,0.0723,2.0,0.0886,6.908527870246967e+17,True,6.908527870246967e+17,3.1894183573018997e+19
2025-02-03,SERIE_A,Cagliari,Lazio,A,0.6749,0.1989,2.0,0.3498,1.59470917865095e+18,True,1.59470917865095e+18,3.348889275166995e+19
2025-02-03,EPL,Chelsea,West Ham,H,0.8972,0.2106,1.36,0.2202,1.6744446375834975e+18,True,6.028000695300593e+17,3.4091692821200007e+19
2025-02-03,LA_LIGA,Girona,Las Palmas,H,0.7344,0.1465,1.6,0.175,1.7045846410600005e+18,True,1.0227507846360005e+18,3.511444360583601e+19
2025-02-04,ENG_CHAMP,Burnley,Oxford,H,0.802,0.1718,1.48,0.187,1.7557221802918006e+18,True,8.427466465400643e+17,3.5957190252376072e+19
2025-02-05,ENG_CHAMP,Coventry,Leeds,A,0.5919,0.0859,1.85,0.095,1.0042324227635962e+18,True,8.535975593490568e+17,3.6810787811725128e+19
2025-02-07,LA_LIGA,Vallecano,Valladolid,H,0.8417,0.2088,1.5,0.2625,1.8405393905862564e+18,True,9.202696952931282e+17,3.773105750701825e+19
2025-02-07,SERIE_A,Como,Juventus,A,0.5596,0.096,2.05,0.1472,1.3222895978742986e+18,True,1.3884040777680133e+18,3.911946158478627e+19
2025-02-08,ENG_CHAMP,West Brom,Sheffield Weds,H,0.6914,0.25,2.15,0.4864,1.9559730792393134e+18,True,2.2493690411252104e+18,4.136883062591148e+19
2025-02-08,LIGUE_1,St Etienne,Rennes,A,0.59,0.1521,2.15,0.2685,2.068441531295574e+18,True,2.37870776098991e+18,4.374753838690139e+19
2025-02-08,SERIE_A,Verona,Atalanta,A,0.7953,0.1773,1.53,0.2169,2.1873769193450698e+18,True,1.159309767252887e+18,4.490684815415428e+19
2025-02-08,SERIE_A,Empoli,Milan,A,0.6929,0.1163,1.65,0.1433,2.245342407707714e+18,True,1.459472565010014e+18,4.636632071916429e+19
2025-02-08,LA_LIGA,Las Palmas,Villarreal,A,0.768,0.2105,1.7,0.3055,2.3183160359582147e+18,True,1.6228212251707502e+18,4.798914194433504e+19
2025-02-08,LA_LIGA,Celta,Betis,H,0.5406,0.1178,2.25,0.2164,2.076960027779679e+18,True,2.596200034724599e+18,5.058534197905964e+19
2025-02-09,SERIE_A,Lazio,Monza,H,0.8088,0.1205,1.38,0.1161,2.529267098952982e+18,True,9.611214976021329e+17,5.154646347666177e+19
2025-02-09,LA_LIGA,Sevilla,Barcelona,A,0.778,0.1681,1.55,0.2059,2.5773231738330885e+18,True,1.417527745608199e+18,5.296399122226997e+19
2025-02-09,LIGUE_1,Strasbourg,Montpellier,H,0.6294,0.0899,1.75,0.1014,1.7907125233575242e+18,True,1.3430343925181432e+18,5.430702561478811e+19
2025-02-09,LIGUE_1,Angers,Marseille,A,0.7957,0.2073,1.62,0.289,2.7153512807394053e+18,True,1.6835177940584315e+18,5.599054340884654e+19
2025-02-09,LIGUE_1,Lyon,Reims,H,0.712,0.0894,1.53,0.0893,2.3596573210315e+18,True,1.250618380146695e+18,5.724116178899323e+19
2025-02-09,SERIE_A,Napoli,Udinese,D,0.6434,0.4317,4.5,1.8952,2.862058089449662e+18,True,1.0017203313073818e+19,6.725836510206705e+19
2025-02-09,ENG_CHAMP,Bristol City,Swansea,H,0.59,0.0849,1.85,0.0916,1.8115999795759017e+18,False,-1.8115999795759017e+18,6.544676512249115e+19
2025-02-09,LA_LIGA,Sociedad,Espanol,H,0.7257,0.1335,1.6,0.1612,3.2723382561245573e+18,True,1.9634029536747346e+18,6.741016807616588e+19
2025-02-09,SERIE_A,Venezia,Roma,A,0.7431,0.1917,1.73,0.2855,3.3705084038082944e+18,True,2.460471134780055e+18,6.987063921094594e+19
2025-02-10,LA_LIGA,Mallorca,Osasuna,D,0.6808,0.3676,3.0,1.0425,3.4935319605472973e+18,True,6.987063921094595e+18,7.685770313204053e+19
2025-02-10,SERIE_A,Inter,Fiorentina,H,0.7092,0.0596,1.48,0.0497,1.9882584129877524e+18,True,9.543640382341211e+17,7.781206717027466e+19
2025-02-11,ENG_CHAMP,Norwich,Preston,H,0.6221,0.0869,1.75,0.0887,2.3007090655875226e+18,False,-2.3007090655875226e+18,7.551135810468713e+19
2025-02-11,ENG_CHAMP,Watford,Leeds,A,0.7709,0.0632,1.33,0.0253,1.4499010943857636e+18,True,4.784673611473021e+17,7.598982546583444e+19
2025-02-11,ENG_CHAMP,Portsmouth,Cardiff,H,0.5982,0.1789,2.25,0.3459,3.799491273291722e+18,True,4.749364091614652e+18,8.07391895574491e+19
2025-02-11,ENG_CHAMP,Coventry,QPR,H,0.583,0.0757,1.85,0.0785,1.8634118838419812e+18,True,1.5839001012656842e+18,8.232308965871478e+19
2025-02-12,EPL,Everton,Liverpool,D,0.526,0.3144,4.5,1.3671,4.1161544829357394e+18,True,1.4406540690275088e+19,9.672963034898987e+19
2025-02-12,ENG_CHAMP,Sunderland,Luton,H,0.8112,0.2474,1.67,0.3548,4.836481517449494e+18,True,3.24044261669116e+18,9.997007296568104e+19
2025-02-12,ENG_CHAMP,Plymouth,Millwall,H,0.7123,0.4378,3.4,1.4219,4.998503648284052e+18,True,1.1996408755881726e+19,1.1196648172156276e+20
2025-02-12,ENG_CHAMP,Bristol City,Stoke,H,0.6908,0.1394,1.73,0.1951,5.598324086078138e+18,True,4.086776582837041e+18,1.160532583043998e+20
2025-02-14,LA_LIGA,Girona,Getafe,A,0.5404,0.3207,4.33,1.3398,5.802662915219991e+18,True,1.932286750768257e+19,1.3537612581208238e+20
2025-02-14,ENG_CHAMP,QPR,Derby,H,0.6832,0.2188,2.05,0.4006,6.768806290604119e+18,True,7.107246605134324e+18,1.4248337241721671e+20
2025-02-14,EPL,Brighton,Chelsea,H,0.5102,0.1596,2.7,0.3776,7.124168620860836e+18,True,1.2111086655463422e+19,1.5459445907268013e+20
2025-02-14,SERIE_A,Bologna,Torino,H,0.656,0.1267,1.8,0.1808,7.729722953634007e+18,True,6.183778362907206e+18,1.6077823743558733e+20
2025-02-15,LA_LIGA,Leganes,Alaves,D,0.7234,0.3956,2.9,1.0979,8.038911871779367e+18,True,1.5273932556380797e+19,1.7605216999196813e+20
2025-02-15,LIGUE_1,Marseille,St Etienne,H,0.8908,0.1355,1.25,0.1136,8.802608499598407e+18,True,2.2006521248996017e+18,1.7825282211686774e+20
2025-02-15,LIGUE_1,Monaco,Nantes,H,0.7278,0.1133,1.55,0.1281,8.912641105843387e+18,True,4.901952608213863e+18,1.831547747250816e+20
2025-02-15,LIGUE_1,Toulouse,Paris SG,A,0.8205,0.1862,1.5,0.2307,9.15773873625408e+18,True,4.57886936812704e+18,1.8773364409320863e+20
2025-02-15,ENG_CHAMP,Preston,Burnley,D,0.7203,0.4306,3.25,1.341,9.38668220466043e+18,True,2.112003496048597e+19,2.088536790536946e+20
2025-02-15,EPL,Man City,Newcastle,H,0.6856,0.199,1.95,0.3369,1.044268395268473e+19,True,9.920549755050494e+18,2.187742288087451e+20
2025-02-15,EPL,Southampton,Bournemouth,A,0.8297,0.1981,1.5,0.2445,1.0938711440437254e+19,True,5.469355720218627e+18,2.2424358452896373e+20
2025-02-15,EPL,Fulham,Nott'm Forest,H,0.6302,0.198,2.2,0.3864,1.1212179226448187e+19,True,1.3454615071737827e+19,2.3769819960070157e+20
2025-02-15,EPL,Leicester,Arsenal,A,0.9128,0.2098,1.33,0.214,1.188490998003508e+19,True,3.9220202934115773e+18,2.4162021989411314e+20
2025-02-15,SERIE_A,Lazio,Napoli,D,0.5945,0.2968,3.2,0.9023,1.2081010994705658e+19,True,2.657822418835245e+19,2.681984440824656e+20
2025-02-15,SERIE_A,Milan,Verona,H,0.8738,0.1695,1.33,0.1621,1.3409922204123281e+19,True,4.425274327360684e+18,2.7262371840982627e+20
2025-02-15,EPL,West Ham,Brentford,A,0.5216,0.1911,2.88,0.5022,1.3631185920491315e+19,True,2.5626629530523673e+19,2.9825034794034994e+20
2025-02-15,ENG_CHAMP,Blackburn,Plymouth,H,0.6391,0.0752,1.67,0.0673,7.488150747151119e+18,True,5.017061000591249e+18,3.032674089409412e+20
2025-02-15,ENG_CHAMP,Luton,Sheffield United,A,0.6559,0.2185,2.15,0.4101,1.516337044704706e+19,True,1.7437876014104117e+19,3.207052849550453e+20
2025-02-15,ENG_CHAMP,Stoke,Swansea,H,0.5605,0.1716,2.45,0.3732,1.6035264247752266e+19,True,2.325113315924079e+19,3.4395641811428606e+20
2025-02-15,ENG_CHAMP,Hull,Norwich,D,0.5835,0.2955,3.25,0.8964,1.7197820905714303e+19,True,3.869509703785718e+19,3.826515151521432e+20
2025-02-16,LIGUE_1,Le Havre,Nice,A,0.7807,0.2023,1.62,0.2647,1.913257575760716e+19,True,1.1862196969716443e+19,3.945137121218597e+20
2025-02-16,LIGUE_1,Montpellier,Lyon,A,0.8059,0.212,1.58,0.2733,1.9725685606092984e+19,True,1.1440897651533933e+19,4.059546097733936e+20
2025-02-16,SERIE_A,Juventus,Inter,H,0.5348,0.2549,3.4,0.8182,2.029773048866968e+19,True,4.871455317280723e+19,4.5466916294620086e+20
2025-02-16,SERIE_A,Parma,Roma,A,0.7351,0.2711,2.05,0.5069,2.2733458147310043e+19,True,2.387013105467554e+19,4.785392940008764e+20
2025-02-16,SERIE_A,Fiorentina,Como,A,0.5632,0.3098,3.75,1.1121,2.392696470004382e+19,True,6.579915292512051e+19,5.4433844692599695e+20
2025-02-16,EPL,Tottenham,Man United,H,0.5465,0.1602,2.45,0.339,2.721692234629985e+19,True,3.946453740213479e+19,5.838029843281318e+20
2025-02-16,LIGUE_1,Rennes,Lille,A,0.647,0.2937,2.7,0.7469,2.919014921640659e+19,True,4.962325366789121e+19,6.33426237996023e+20
2025-02-16,LA_LIGA,Valladolid,Sevilla,A,0.6765,0.1914,1.95,0.3193,3.1671311899801154e+19,True,3.0087746304811094e+19,6.635139843008341e+20
2025-02-17,SERIE_A,Genoa,Venezia,H,0.6087,0.0973,1.85,0.1261,2.4610720635391754e+19,True,2.0919112540082995e+19,6.84433096840917e+20
2025-02-17,ENG_CHAMP,Leeds,Sunderland,H,0.717,0.1063,1.53,0.0969,3.1297988330029294e+19,True,1.6587933814915527e+19,7.010210306558325e+20
2025-02-17,LA_LIGA,Barcelona,Vallecano,H,0.8917,0.1136,1.22,0.0879,3.5051051532791628e+19,True,7.711231337214157e+18,7.087322619930466e+20
2025-02-18,ENG_CHAMP,Preston,Millwall,D,0.6136,0.2881,2.88,0.7671,3.5436613099652334e+19,True,6.662083262734638e+19,7.75353094620393e+20
2025-02-19,ENG_CHAMP,Luton,Plymouth,D,0.5414,0.2809,3.6,0.9489,3.876765473101965e+19,True,1.007959023006511e+20,8.761489969210441e+20
2025-02-21,ENG_CHAMP,Burnley,Sheffield Weds,H,0.65,0.1233,1.77,0.1505,4.281205406959616e+19,True,3.2965281633589043e+19,9.091142785546331e+20
2025-02-21,EPL,Leicester,Brentford,A,0.6815,0.1897,1.91,0.3017,4.545571392773166e+19,True,4.1364699674235806e+19,9.504789782288689e+20
2025-02-21,ENG_CHAMP,Bristol City,Middlesbrough,H,0.5127,0.1034,2.3,0.1792,3.275432390397418e+19,True,4.258062107516643e+19,9.930595993040353e+20
2025-02-21,LIGUE_1,Rennes,Reims,H,0.5504,0.1089,2.15,0.1834,3.9593412727799185e+19,True,4.553242463696906e+19,1.0385920239410044e+21
2025-02-21,LA_LIGA,Celta,Osasuna,H,0.6513,0.0842,1.67,0.0876,3.3953273522821177e+19,True,2.2748693260290187e+19,1.0613407172012946e+21
2025-02-22,SERIE_A,Inter,Genoa,H,0.8903,0.1438,1.27,0.1307,5.306703586006473e+19,True,1.4328099682217478e+19,1.0756688168835121e+21
2025-02-22,SERIE_A,Parma,Bologna,H,0.6009,0.3649,4.0,1.4037,5.3783440844175606e+19,True,1.6135032253252682e+20,1.2370191394160388e+21
2025-02-22,LA_LIGA,Alaves,Espanol,A,0.5473,0.3666,5.25,1.8736,6.185095697080195e+19,True,2.6286656712590826e+20,1.4998857065419472e+21
2025-02-22,LA_LIGA,Vallecano,Villarreal,A,0.5111,0.1121,2.38,0.2164,5.878914334468405e+19,True,8.112901781566398e+19,1.581014724357611e+21
2025-02-22,ENG_CHAMP,West Brom,Oxford,H,0.6751,0.1184,1.7,0.1477,7.905073621788056e+19,True,5.533551535251639e+19,1.6363502397101273e+21
2025-02-22,ENG_CHAMP,Norwich,Stoke,H,0.6711,0.0972,1.65,0.1073,6.7509119542132425e+19,True,4.388092770238607e+19,1.6802311674125133e+21
2025-02-22,ENG_CHAMP,Coventry,Preston,H,0.7754,0.2362,1.75,0.357,8.401155837062567e+19,True,6.3008668777969254e+19,1.7432398361904826e+21
2025-02-22,ENG_CHAMP,Plymouth,Cardiff,D,0.5255,0.2574,3.5,0.8391,8.716199180952414e+19,True,2.1790497952381036e+20,1.961144815714293e+21
2025-02-22,LA_LIGA,Valencia,Ath Madrid,A,0.6082,0.1123,1.91,0.1617,8.709594733641592e+19,True,7.925731207613848e+19,2.0404021277904315e+21
2025-02-22,ENG_CHAMP,Derby,Millwall,A,0.7462,0.4539,3.25,1.4253,1.0202010638952158e+20,True,2.2954523937642355e+20,2.269947367166855e+21
2025-02-22,LIGUE_1,Lille,Monaco,H,0.5165,0.0769,2.15,0.1105,5.452162388845335e+19,True,6.269986747172135e+19,2.3326472346385764e+21
2025-02-22,LA_LIGA,Las Palmas,Barcelona,A,0.9428,0.1884,1.25,0.1785,1.1663236173192882e+20,True,2.9158090432982204e+19,2.3618053250715584e+21
2025-02-22,EPL,Bournemouth,Wolves,A,0.5002,0.3283,5.5,1.7511,1.1809026625357793e+20,True,5.314061981411007e+20,2.893211523212659e+21
2025-02-22,EPL,Ipswich,Tottenham,A,0.7278,0.2256,1.9,0.3827,1.4466057616063296e+20,True,1.3019451854456965e+20,3.023406041757229e+21
2025-02-22,EPL,Aston Villa,Chelsea,H,0.502,0.143,2.63,0.3204,1.4856714995587596e+20,True,2.4216445442807782e+20,3.2655704961853067e+21
2025-02-22,LIGUE_1,St Etienne,Angers,D,0.503,0.2152,3.3,0.6597,1.6327852480926535e+20,True,3.7554060706131024e+20,3.641111103246617e+21
2025-02-22,EPL,Southampton,Brighton,A,0.7197,0.1086,1.55,0.1156,1.8205555516233086e+20,True,1.0013055533928197e+20,3.741241658585899e+21
2025-02-23,LIGUE_1,Nice,Montpellier,H,0.8374,0.1524,1.38,0.1556,1.8706208292929497e+20,True,7.1083591513132065e+19,3.812325250099031e+21
2025-02-23,LA_LIGA,Sociedad,Leganes,H,0.7074,0.0956,1.55,0.0964,1.670440510830405e+20,True,9.187422809567227e+19,3.904199478194703e+21
2025-02-23,LIGUE_1,Lyon,Paris SG,A,0.7684,0.2121,1.7,0.3063,1.9520997390973518e+20,True,1.3664698173681461e+20,4.040846459931518e+21
2025-02-23,LIGUE_1,Le Havre,Toulouse,A,0.7525,0.2673,1.95,0.4674,2.020423229965759e+20,True,1.9194020684674708e+20,4.2327866667782646e+21
2025-02-23,SERIE_A,Cagliari,Juventus,A,0.6981,0.1997,1.9,0.3264,2.1163933333891324e+20,True,1.904754000050219e+20,4.4232620667832867e+21
2025-02-23,SERIE_A,Como,Napoli,H,0.5286,0.2654,3.6,0.9029,2.2116310333916434e+20,True,5.750240686818273e+20,4.998286135465114e+21
2025-02-23,SERIE_A,Empoli,Atalanta,A,0.8276,0.2229,1.57,0.2994,2.4991430677325572e+20,True,1.4245115486075578e+20,5.14073729032587e+21
2025-02-23,ENG_CHAMP,Watford,Luton,H,0.5737,0.1716,2.35,0.3481,2.5703686451629353e+20,True,3.4699976709699627e+20,5.487737057422866e+21
2025-02-23,EPL,Newcastle,Nott'm Forest,H,0.756,0.2303,1.8,0.3607,2.7438685287114333e+20,True,2.1950948229691467e+20,5.707246539719781e+21
2025-02-23,EPL,Man City,Liverpool,A,0.7003,0.279,2.25,0.5758,2.8536232698598906e+20,True,3.567029087324863e+20,6.063949448452268e+21
2025-02-23,LA_LIGA,Real Madrid,Girona,H,0.9075,0.1712,1.29,0.1706,3.031974724226134e+20,True,8.79272670025579e+19,6.151876715454825e+21
2025-02-24,SERIE_A,Roma,Monza,H,0.8787,0.1648,1.33,0.1686,3.075938357727413e+20,True,1.0150596580500465e+20,6.25338268125983e+21
2025-02-24,ENG_CHAMP,Sheffield United,Leeds,A,0.7439,0.2374,1.85,0.3762,3.126691340629915e+20,True,2.6576876395354282e+20,6.519151445213373e+21
2025-02-25,EPL,Brighton,Bournemouth,H,0.6249,0.156,2.0,0.2499,3.2595757226066864e+20,True,3.2595757226066864e+20,6.845109017474041e+21
2025-02-25,ENG_CHAMP,Stoke,Middlesbrough,A,0.513,0.1133,2.35,0.2056,2.606141263793751e+20,True,3.518290706121564e+20,7.196938088086197e+21
2025-02-25,ENG_CHAMP,Cardiff,Hull,H,0.573,0.2247,2.7,0.5471,3.598469044043099e+20,True,6.117397374873268e+20,7.808677825573524e+21
2025-02-26,EPL,Man United,Ipswich,H,0.757,0.1352,1.53,0.1582,3.904338912786762e+20,True,2.069299623776984e+20,8.015607787951223e+21
2025-02-26,EPL,Nott'm Forest,Arsenal,D,0.5142,0.2489,3.6,0.8512,4.0078038939756115e+20,True,1.042029012433659e+21,9.057636800384882e+21
2025-02-26,EPL,Tottenham,Man City,A,0.817,0.3443,2.0,0.634,4.528818400192441e+20,True,4.528818400192441e+20,9.510518640404127e+21
2025-02-26,EPL,Liverpool,Newcastle,H,0.7567,0.1294,1.5,0.135,4.755259320202064e+20,True,2.377629660101032e+20,9.74828160641423e+21
2025-02-27,SERIE_A,Bologna,Milan,H,0.5251,0.1945,2.88,0.5124,4.8741408032071156e+20,True,9.163384710029376e+20,1.0664620077417167e+22
2025-02-28,LIGUE_1,Monaco,Reims,H,0.8586,0.1737,1.38,0.1849,5.332310038708584e+20,True,2.0262778147092614e+20,1.0867247858888093e+22
2025-03-01,SERIE_A,Napoli,Inter,D,0.7547,0.4586,3.2,1.415,5.4336239294440466e+20,True,1.1953972644776903e+21,1.2062645123365783e+22
2025-03-01,LIGUE_1,St Etienne,Nice,A,0.6311,0.0602,1.67,0.054,2.4310619558598056e+20,True,1.6288115104260696e+20,1.222552627440839e+22
2025-03-01,SERIE_A,Udinese,Parma,H,0.6697,0.1434,1.8,0.2055,6.112763137204195e+20,True,4.890210509763356e+20,1.2714547325384725e+22
2025-03-01,LIGUE_1,Paris SG,Lille,H,0.8876,0.2126,1.4,0.2426,6.357273662692363e+20,True,2.5429094650769444e+20,1.296883827189242e+22
2025-03-01,ENG_CHAMP,Oxford,Coventry,A,0.6724,0.2272,2.1,0.4121,6.484419135946211e+20,True,7.132861049540832e+20,1.3682124376846503e+22
2025-03-01,ENG_CHAMP,Luton,Portsmouth,H,0.6419,0.204,2.15,0.38,6.841062188423251e+20,True,7.867221516686738e+20,1.4468846528515176e+22
